GEOID,obesity_cr,% Black,% Ame Indi and AK Native,% Asian,% Nati Hawa and Paci Island,% Hispanic or Latino,% male,% married,% age 18-29,% age 30-39,% age 40-49,% age 50-59,% age >=60,% <highschool,median income,% unemployment,% below poverty line,% food stamp/SNAP,median value units built,median year units built,% renter-occupied housing units,population density
6037123303,29.5,0.011047874,0,0.087713425,0,0.48844995,0.464345497,0.450698758,0.192500837,0.191496485,0.132909274,0.111817877,0.192166053,0.208659604,40700,0.113621691,0.233423545,0.101713062,468300,1962,0.700214133,4717.584571
6037125310,27,0.089266961,0,0.038857383,0,0.440873766,0.5463138,0.347115385,0.247847091,0.220961983,0.124973745,0.077294686,0.173492964,0.171555556,53022,0.068181818,0.204959729,0.090504451,744500,1979,0.771018793,4520.122663
6037125600,23.9,0.02862254,0,0.064400716,0,0.251878354,0.542397138,0.431064572,0.105903399,0.134883721,0.167084079,0.134168157,0.256887299,0.033379694,81357,0.082446809,0.118067979,0.042929293,996400,1960,0.487373737,2734.379089
6037127210,30.2,0.06860343,0,0.088554428,0,0.639481974,0.532376619,0.452288772,0.184459223,0.192684634,0.156107805,0.083829191,0.124081204,0.245224719,51658,0.113095238,0.196534827,0.112929624,392100,1974,0.713038734,3708.342798
6037127220,29,0.041358641,0.007992008,0.09010989,0,0.671928072,0.505494505,0.399570611,0.175024975,0.165234765,0.15984016,0.152247752,0.146053946,0.325811001,40665,0.109584335,0.191208791,0.12374779,446700,1972,0.735415439,7668.382668
6037127300,27.1,0.081211471,0.018493701,0.100777272,0.003216296,0.535781292,0.508442777,0.47810689,0.13347628,0.213883677,0.120343072,0.147145537,0.191101581,0.212569316,53476,0.052977028,0.157601116,0.125,456500,1969,0.648668639,3523.567577
6037127400,30.1,0.02532594,0,0.063239922,0,0.758279634,0.535291473,0.493705744,0.185523752,0.16858984,0.154802937,0.142214896,0.079574404,0.34441162,48193,0.067783094,0.186053502,0.189044039,463800,1973,0.743286788,3059.759866
6037240402,37.1,0.391039688,0.004869735,0.000486973,0,0.619186754,0.442171902,0.428052805,0.176527879,0.135135135,0.098368639,0.126126126,0.117117117,0.317964332,37938,0.095575221,0.339420502,0.176318064,315800,1942,0.509075194,6833.292293
6037241001,34.2,0.283585459,0,0.001580492,0.001580492,0.695416573,0.428764958,0.361966657,0.248588846,0.11921427,0.125310454,0.080379318,0.142244299,0.40268714,39509,0.057863501,0.25263399,0.115954664,312400,1949,0.552746295,4888.1433
6037104108,29.6,0.095202952,0,0.031734317,0.002398524,0.800922509,0.49095941,0.427899318,0.190405904,0.180258303,0.116605166,0.11199262,0.148154982,0.361957796,50259,0.082884822,0.157933579,0.184377199,366900,1975,0.568613652,4944.35322
6037106406,26,0.029010239,0.043515358,0.052901024,0,0.688566553,0.458532423,0.535883111,0.164846416,0.148805461,0.118771331,0.131399317,0.179692833,0.231327801,77454,0.031260504,0.05508982,0.007902736,381400,1979,0.257142857,2809.042759
6037109100,23.6,0.003287071,0.002191381,0.122352082,0,0.65522279,0.531775018,0.426094495,0.149013879,0.112490869,0.124543462,0.113221329,0.30934989,0.257985258,59792,0.066666667,0.046190288,0.054054054,394000,1960,0.250965251,1012.218303
6037109200,22,0.021702838,0,0.212020033,0.013689482,0.385976628,0.564607679,0.560049525,0.153923205,0.117863105,0.1639399,0.173288815,0.170283806,0.108055958,112250,0.036184211,0.020033389,0.016842105,481000,1962,0.215789474,2514.79911
6037109300,24.2,0.007699415,0.034185402,0.159223899,0,0.461040961,0.529719741,0.517528009,0.162303665,0.125962427,0.171542963,0.146904835,0.193409301,0.072519084,84919,0.092708333,0.065237651,0.018599562,487900,1955,0.223194748,2634.119645
6037109400,26.2,0.022733013,0.01060874,0.035362465,0.045971205,0.767618085,0.482445062,0.413952148,0.203586764,0.106592574,0.159131094,0.136903258,0.183884819,0.238584475,77273,0.037671233,0.076417004,0.051886792,410300,1962,0.256603774,3068.112247
6037109601,24.9,0.02673147,0,0.103483192,0,0.614418793,0.536654516,0.523762861,0.182665047,0.105305792,0.16200891,0.139732685,0.193398137,0.151173423,92545,0.095507892,0.060145808,0.062352013,467200,1955,0.172059984,2197.50868
6037127520,33.5,0.042913732,0.001980634,0.071522887,0,0.788292254,0.512984155,0.424781429,0.177816901,0.174515845,0.165272887,0.077244718,0.112235915,0.532041729,29842,0.099068586,0.34375,0.197461213,259800,1976,0.942172073,12497.59344
6037106646,23.2,0.050014539,0,0.1715615,0.004652515,0.338179703,0.477464379,0.523307247,0.122128526,0.126199477,0.096830474,0.188426868,0.287002035,0.132970451,105750,0.057680989,0.046921698,0.031991744,551900,1957,0.099071207,2330.387878
6037108104,21.7,0.048907388,0,0.308012487,0,0.059313215,0.501560874,0.549443758,0.157127992,0.047346514,0.136836629,0.142559834,0.287721124,0.038575668,130714,0.023474178,0.078563996,0.010526316,673800,1967,0.119298246,2327.524613
6037111100,24.2,0.024936061,0.001598465,0.150895141,0,0.464194373,0.504475703,0.527210884,0.176470588,0.1157289,0.164002558,0.123081841,0.231457801,0.177487156,86683,0.073837209,0.08032,0.061181435,493800,1957,0.215189873,2954.036774
6037111201,22.9,0.01348637,0.016642755,0.155236729,0,0.310473458,0.482065997,0.564004186,0.113055954,0.107030129,0.116212339,0.207460545,0.23902439,0.109924871,85034,0.068617021,0.070348837,0.046985816,575800,1957,0.111702128,1822.517637
6037111202,22.5,0.055920435,0.003002439,0.216175643,0,0.284293488,0.538937887,0.501339884,0.140176393,0.111277913,0.18708951,0.144867705,0.200412835,0.082425258,80521,0.071377587,0.036937799,0.018105009,560300,1959,0.308992154,2855.703484
6037111204,20,0.044531123,0.00828864,0.220055258,0,0.15374614,0.516658541,0.636101499,0.144482366,0.057695433,0.127580042,0.150658216,0.332358199,0.060331492,150192,0.045699778,0.017595308,0.004069176,749600,1967,0.042217701,1858.749479
6037111301,23.3,0.062368899,0,0.214095931,0,0.347783527,0.493077891,0.448590241,0.152146553,0.136484408,0.159418263,0.13704377,0.173542162,0.150383959,68456,0.033924843,0.137892377,0.126441056,562200,1968,0.658609148,3574.249013
6037111302,21.9,0.077934272,0,0.218967136,0.000751174,0.21370892,0.504225352,0.40452527,0.221220657,0.09370892,0.114929577,0.163943662,0.226103286,0.072578445,66850,0.08004386,0.132607428,0.066042928,605900,1970,0.453494772,3430.393609
6037127920,29.6,0.014245629,0,0.037124973,0.007986186,0.579106411,0.452190805,0.519954713,0.164256421,0.165767321,0.109000648,0.17699115,0.117634362,0.199583478,54038,0.084554207,0.243039068,0.168656716,479500,1959,0.612686567,7144.454297
6037128210,36,0.05984372,0.00933867,0.03030303,0,0.823899371,0.512864494,0.358381503,0.215361159,0.205069564,0.095673718,0.093577282,0.096626644,0.454747539,31223,0.131588647,0.447600768,0.22972096,463900,1971,0.949383517,9544.286252
6037128400,25.4,0.045486518,0,0.080890973,0,0.367643611,0.472450176,0.473170732,0.155920281,0.123798359,0.1985932,0.147010551,0.167643611,0.099382917,75000,0.035100822,0.134180791,0.057109557,632300,1955,0.488927739,2472.019521
6037128500,24.2,0.083919476,0,0.094591317,0,0.172204705,0.494300267,0.407797382,0.136793597,0.208343439,0.132427844,0.186514674,0.174387582,0.063678516,64676,0.064209726,0.099878493,0.035242291,554200,1968,0.623103279,4235.499091
6037128702,22.7,0.086292731,0,0.090109525,0,0.156156654,0.49385994,0.41560126,0.17822768,0.204447395,0.142548955,0.138732161,0.200132758,0.037671233,74120,0.074038462,0.077264957,0.025486726,764900,1966,0.609911504,3629.595502
6037123304,29.8,0.022309108,0.040938362,0.072907084,0,0.396964121,0.479530819,0.455459369,0.171113155,0.138224471,0.126954922,0.120285189,0.209521619,0.15020436,37935,0.103797468,0.299908004,0.082134293,544500,1970,0.808752998,4947.971195
6037111400,24.5,0.054425986,0.008182494,0.16798909,0.002727498,0.370443838,0.47706422,0.424610762,0.232333251,0.065212001,0.138234565,0.157451029,0.262831639,0.163396482,59875,0.033377542,0.151136648,0.067755386,569800,1966,0.617790132,4452.835605
6037109800,24.9,0.038903298,0.004260837,0.157465728,0,0.572804742,0.464987032,0.576531819,0.167839941,0.14486847,0.165246388,0.111522786,0.18099296,0.160033167,96422,0.0367597,0.121509434,0.053287197,486800,1956,0.242214533,3858.663407
6037123510,28.7,0.02503562,0.012008956,0.049664156,0,0.483411358,0.436393242,0.432380495,0.198860167,0.11398331,0.161204966,0.122532058,0.202116833,0.279497395,47292,0.07891727,0.210504377,0.167387276,551400,1964,0.713403335,6155.353454
6037123520,27.5,0.020083102,0.031855956,0.026315789,0,0.460526316,0.527354571,0.491510666,0.174168975,0.199445983,0.107686981,0.116689751,0.146814404,0.197198276,53098,0.107671602,0.155817175,0.062929062,590600,1959,0.59382151,5655.625663
6037123601,27.1,0.049989454,0,0.028053153,0,0.357941363,0.504323982,0.447361963,0.173592069,0.165365957,0.116220207,0.124657245,0.256064121,0.200834492,54283,0.077798165,0.156795176,0.071618037,559100,1963,0.667374005,3094.889939
6037123700,25.8,0.02835408,0.005993545,0.030889811,0,0.310050715,0.508990318,0.486345904,0.16735823,0.13669894,0.118487782,0.15790687,0.2263716,0.205351386,66726,0.046325167,0.106961734,0.016865777,589500,1955,0.434996486,4556.751408
6037123800,26.7,0.076097561,0.002601626,0.036260163,0,0.295121951,0.473821138,0.424985629,0.176260163,0.184715447,0.146504065,0.146341463,0.170569106,0.124816138,63333,0.041889483,0.17843201,0.047377327,693300,1968,0.671319797,4769.142115
6037113211,22.1,0.013489438,0.00330873,0.152201578,0,0.114023925,0.44057012,0.627403846,0.0705014,0.135403411,0.117078137,0.153983202,0.341817256,0.03956256,93009,0.024697111,0.055112027,0.013690106,476600,1977,0.172993155,539.5517971
6037113212,23,0.023227384,0.006723716,0.223716381,0,0.284229829,0.468215159,0.478601997,0.162591687,0.102689487,0.1549511,0.143031785,0.264669927,0.066912972,79009,0.029749478,0.093413553,0.079044118,553800,1971,0.373161765,3277.61127
6037128910,22.9,0.093598234,0,0.053421634,0.004415011,0.129139073,0.533333333,0.460753532,0.157836645,0.178807947,0.160264901,0.134437086,0.186092715,0.06533101,91161,0.085945399,0.061871789,0.01974026,771300,1966,0.56,3389.931977
6037131010,27.1,0.016050138,0.049678997,0.221491899,0,0.561907673,0.50886579,0.506247633,0.209416081,0.168297157,0.140171201,0.116325283,0.128706817,0.243403206,55323,0.052617937,0.137260903,0.06612411,522300,1974,0.783316378,6134.83125
6037131020,27.8,0.029349421,0.004565466,0.119517365,0.000489157,0.626936247,0.488015653,0.417256289,0.21392467,0.123267569,0.153432252,0.162237078,0.115278004,0.279866117,67500,0.029071492,0.219376937,0.072049689,457400,1957,0.454658385,4245.700994
6037131100,27,0.008007117,0.002372479,0.120996441,0,0.444543298,0.504744958,0.502173913,0.139086595,0.149762752,0.151838671,0.09341637,0.240213523,0.193952484,68553,0.038064165,0.106452572,0.043021033,531100,1955,0.102294455,3061.335657
6037131200,25.9,0.067114094,0,0.108980505,0,0.408117609,0.497922659,0.512003001,0.139980825,0.102588686,0.177053372,0.147011825,0.248322148,0.114633087,69250,0.024146054,0.111537232,0.045217391,494500,1956,0.313913043,2773.788628
6037241202,36.6,0.368469463,0.007358352,0.003311258,0,0.594922737,0.483811626,0.372578241,0.178623988,0.151949963,0.111111111,0.103384842,0.142752024,0.36872884,40596,0.106649396,0.318541705,0.267201069,387000,1949,0.636606546,4675.324273
6037262501,20.8,0,0.002292994,0.042292994,0,0.061401274,0.514140127,0.649246231,0.069044586,0.076687898,0.168152866,0.137834395,0.250191083,0.014031096,164886,0.088235294,0.057259714,0,2000000,1956,0.192944564,2396.390456
6037264103,21,0.008124077,0.009231905,0.082348597,0,0.045790251,0.485967504,0.363486842,0.165435746,0.269202363,0.164697194,0.09084195,0.204948301,0.064748201,100160,0.09373408,0.166174298,0.005387205,846000,1974,0.767003367,11751.33005
6037239702,36.1,0.308105469,0,0,0,0.692626953,0.500732422,0.359801489,0.200439453,0.139648438,0.161132813,0.1171875,0.102050781,0.443243243,32037,0.081388731,0.297156984,0.236499069,324600,1958,0.729050279,8427.13389
6037239802,36.1,0.292370621,0.025964787,0.01404944,0,0.677574249,0.500444603,0.388321168,0.196869998,0.132847235,0.140316557,0.109372221,0.089987551,0.44250081,38513,0.090584029,0.31330703,0.356043956,349000,1950,0.726739927,9230.698516
6037265601,20,0.00916118,0,0.192957343,0,0.0501002,0.551388491,0.457241379,0.228743201,0.179788148,0.116805039,0.113655883,0.182651016,0.009426551,113750,0.031368821,0.096764958,0.014409222,885100,1964,0.600144092,5607.911763
6037106649,24.7,0.03308965,0,0.206233167,0.002693344,0.654482493,0.474797999,0.529355609,0.155059638,0.125048095,0.169680646,0.127356676,0.183916891,0.225512528,82841,0.034660767,0.099227799,0.08974359,480300,1985,0.226495726,2336.641853
6037108202,18,0.068377199,0.019177357,0.450337257,0,0.104483534,0.456024335,0.672306176,0.08623198,0.098796455,0.167305912,0.140722127,0.278137812,0.058598726,108304,0.054602184,0.043777278,0.004689755,808900,2006,0.359307359,1260.538526
6037102104,23,0.032920653,0.000844119,0.124648284,0.002250985,0.161789533,0.463984243,0.630813953,0.178390546,0.155599325,0.108610017,0.139561058,0.2740574,0.081831832,70754,0.104004449,0.127103365,0.074015748,548900,1974,0.295275591,2143.753318
6037113237,22.8,0.091676719,0.006996381,0.119903498,0,0.252834741,0.503498191,0.464275548,0.150784077,0.08106152,0.153437877,0.138962606,0.275271411,0.093561368,82821,0.094013096,0.07408319,0.034146341,705300,1980,0.375609756,873.3597035
6037190401,24.1,0.009081383,0,0.136919315,0.009081383,0.217254628,0.45162417,0.245901639,0.231225987,0.257073,0.182326231,0.105483758,0.168005589,0.105405405,44235,0.10195122,0.146699267,0.048515982,495500,1959,0.988013699,17158.61077
6037190801,31.5,0.088005941,0.017823988,0.090605273,0,0.43557371,0.528035648,0.262802699,0.300779799,0.166357222,0.088005941,0.111028593,0.222428518,0.14054657,25997,0.199863574,0.404753063,0.085356304,793100,1956,0.962411903,8310.394628
6037207302,26.7,0.180640913,0.013169447,0.168349429,0,0.146839333,0.589552239,0.275011216,0.212467076,0.37071993,0.192712906,0.099648815,0.102941176,0.072511848,39809,0.070957614,0.257080132,0.142902308,500000,1939,0.938033512,17794.78967
6037207501,18,0.129218472,0,0.282415631,0,0.226909414,0.551953819,0.28163074,0.31749556,0.237122558,0.089253996,0.132326821,0.1660746,0.026261586,64206,0.062769231,0.14920071,0.01294964,563800,1980,0.814388489,16773.04991
6037208501,19.6,0.010469012,0.004187605,0.478224456,0.006700168,0.412897822,0.445979899,0.450912679,0.167922948,0.151172529,0.157872697,0.139447236,0.206030151,0.231791908,56838,0.05942029,0.1092827,0.07030303,599300,1957,0.872727273,9822.875618
6037185203,31,0.008035467,0.053477418,0.078969244,0,0.811305071,0.526184539,0.424364123,0.222776392,0.204765863,0.138265447,0.091715157,0.140205043,0.416493128,48796,0.118361153,0.23358271,0.149473684,574800,1943,0.575789474,6589.012835
6037185204,22.5,0.009600808,0.016169783,0.280949975,0,0.335522991,0.496210207,0.480023502,0.093986862,0.124305205,0.209196564,0.143001516,0.267306721,0.118130133,85625,0.03336339,0.094492168,0.025745257,709700,1960,0.264227642,2054.432602
6037211121,22.5,0.067703568,0,0.345379689,0.014181153,0.405763952,0.502287283,0.379476216,0.229185727,0.216834401,0.132204941,0.114364135,0.130375114,0.130056005,53750,0.043583535,0.128347184,0.093902439,1019200,1964,0.958536585,10223.36127
6037211202,26.7,0.031836735,0,0.224081633,0,0.678367347,0.50244898,0.371677139,0.233061224,0.157142857,0.105306122,0.146938776,0.172244898,0.338183935,40378,0.037011173,0.213877551,0.112849162,803600,1939,0.946368715,13680.50166
6037291120,33.3,0.314997851,0.001718951,0.017619252,0,0.673399226,0.504941985,0.424097665,0.255694027,0.165019338,0.13450795,0.102277611,0.093682853,0.354953671,49194,0.097138554,0.240223464,0.13836478,455000,1966,0.762578616,3318.833345
6037267902,21.2,0.06558296,0,0.152186099,0,0.040358744,0.454596413,0.493810179,0.149663677,0.160874439,0.145459641,0.116311659,0.223374439,0.013302034,125813,0.048327138,0.072309417,0,1070500,1971,0.426198083,4587.439057
6037269601,30.1,0.210804463,0,0.046388726,0,0.596007046,0.495008808,0.363794302,0.23752202,0.167938931,0.166177334,0.088079859,0.139459777,0.241767764,48908,0.05666004,0.113329419,0.159695817,840000,1963,0.901140684,10212.18926
6037269903,21.8,0.062013348,0.006674082,0.200222469,0,0.23025584,0.508064516,0.278322107,0.343437152,0.244160178,0.145717464,0.074805339,0.092324805,0.075376884,59757,0.071511854,0.11040093,0.027594481,676600,1974,0.961007798,12674.6018
6037269904,21.2,0.10621441,0,0.205001238,0.009160683,0.127506809,0.526863085,0.290746436,0.244615004,0.330279772,0.096310968,0.114384749,0.095815796,0.03177458,68865,0.060799463,0.069644209,0.028815849,479200,1969,0.981539847,11977.13106
6037271902,22.1,0.036724566,0.055086849,0.133498759,0,0.267741935,0.494540943,0.443567251,0.147394541,0.193796526,0.16674938,0.143424318,0.181637717,0.104761905,72695,0.067020842,0.090322581,0.012665198,1227100,1966,0.644273128,4362.132791
6037272201,24.8,0.062134503,0.082236842,0.092105263,0,0.449926901,0.524853801,0.313014827,0.222953216,0.232821637,0.185307018,0.115497076,0.110745614,0.214602861,63750,0.072485962,0.134137427,0.050347222,884900,1974,0.852430556,10526.84229
6037272202,25.5,0.037475345,0.037757115,0.085657932,0.007326007,0.41053818,0.514792899,0.372206025,0.166525782,0.319808397,0.186813187,0.053536207,0.114961961,0.200283086,63867,0.060505595,0.085376162,0.061135371,757500,1973,0.815346226,11468.10484
6037273402,23.3,0.042389853,0,0.02870494,0,0.109813084,0.525700935,0.298481102,0.185914553,0.314753004,0.106809079,0.094793057,0.242656876,0.02804428,63765,0.052132701,0.140840336,0.024,2000000,1959,0.800533333,2967.952846
6037226700,34.9,0.023429319,0,0.004712042,0,0.97395288,0.492670157,0.384655442,0.268455497,0.120287958,0.138350785,0.093324607,0.064397906,0.564230595,38353,0.086230876,0.331667792,0.372522215,350000,1939,0.794258373,9765.312944
6037271801,23,0.046969697,0,0.283939394,0,0.28030303,0.564242424,0.399870172,0.246060606,0.240606061,0.136363636,0.16969697,0.126363636,0.126467247,55028,0.039645522,0.195151515,0.022632519,930400,1964,0.788564622,6878.625609
6037221810,26.1,0.112771256,0.018498755,0.248665955,0.005691925,0.445748844,0.58946994,0.231769807,0.550693703,0.06261117,0.077908218,0.070081821,0.111348275,0.382819016,20685,0.171816127,0.549153763,0.096385542,600000,1960,0.905805038,9240.661541
6037203200,32,0.014705882,0.00870743,0.003482972,0.004643963,0.952592879,0.501160991,0.380758463,0.190595975,0.155572755,0.145510836,0.091911765,0.133320433,0.428998505,46699,0.03896654,0.26552795,0.207733131,345400,1943,0.642153146,10020.86387
6037262400,19.9,0.026983095,0.00390117,0.058517555,0,0.032184655,0.486671001,0.685526855,0.060143043,0.096879064,0.133289987,0.153771131,0.299414824,0.023722628,250000,0.018853695,0.037711313,0,2000000,1962,0.099637681,273.0557329
6037212305,30.1,0.046065259,0.020473448,0.189699296,0,0.698016635,0.544145873,0.343404255,0.194177863,0.184900832,0.166666667,0.080294306,0.098208573,0.416666667,36250,0.11423651,0.288331726,0.148183556,572900,1959,0.988527725,28941.76465
6037211804,19.5,0.014321295,0.021481943,0.71762142,0,0.109589041,0.443337484,0.455445545,0.154732254,0.132316314,0.190846824,0.158156912,0.215442092,0.077019151,39469,0.072575017,0.211988761,0.099845201,773800,1971,0.92879257,17280.24446
6037212101,20.5,0.180410742,0.003159558,0.437914692,0,0.258135861,0.478672986,0.315677213,0.277093207,0.218325434,0.089099526,0.13206951,0.152290679,0.176470588,52652,0.05876494,0.192417062,0.096072931,573200,1982,0.927068724,17043.98587
6037212102,24.3,0.160365059,0.016079965,0.45067362,0.018687527,0.249022164,0.520643199,0.334685598,0.258148631,0.1438505,0.086484137,0.073011734,0.274228596,0.148705599,27333,0.031814273,0.183833116,0.081896552,350000,1959,0.99137931,16602.57012
6037214901,21.9,0.00702165,0.021650088,0.097425395,0,0.083967232,0.457870099,0.359061439,0.241369222,0.191632534,0.124634289,0.141895846,0.240491516,0.070330389,72819,0.031674208,0.150380339,0.031368821,678500,1976,0.768536122,10935.78029
6037234901,41.6,0.46140883,0.01280755,0,0,0.53016515,0.428041793,0.415818686,0.156386923,0.170542636,0.070104483,0.157061004,0.083586114,0.311366385,16856,0.109821429,0.537580047,0.259776536,423100,1979,0.981378026,9121.540609
6037239801,35.9,0.11572783,0.014221974,0.001394311,0,0.893474624,0.503625209,0.418061503,0.235359732,0.097880647,0.141662019,0.091187953,0.095092025,0.466058764,42963,0.101891397,0.330140845,0.328199052,299600,1947,0.686018957,9676.487969
6037261102,20.9,0.024086604,0,0.056562923,0,0.019485792,0.498511502,0.641786284,0.071718539,0.107171854,0.149661705,0.153179973,0.345872801,0.017633096,154063,0.051993068,0.048277733,0.033333333,2000000,1967,0.051282051,464.8015182
6037189800,24.1,0.053785368,0,0.039000765,0,0.178179964,0.5054805,0.294951787,0.21539638,0.172317104,0.205455009,0.130257456,0.172062197,0.017632995,67872,0.068332109,0.130690537,0,931800,1963,0.835866261,5378.113013
6037191204,28.3,0.012059369,0,0.142393321,0.014842301,0.498144712,0.49025974,0.433296582,0.230055659,0.150742115,0.162801484,0.098330241,0.182282004,0.242539683,39769,0.072555205,0.214749536,0.104426788,661900,1955,0.912599319,10726.47489
6037143901,21.2,0.011743035,0,0.044669583,0,0.099700668,0.481694681,0.567206593,0.089339166,0.098779645,0.172691688,0.140455906,0.275385678,0.013392857,208438,0.126315789,0.037661738,0,1578100,1961,0.110270951,820.7517954
6037139802,22.4,0.002779181,0,0.092976251,0,0.067710965,0.477513896,0.626092021,0.128852956,0.094997473,0.099039919,0.189994947,0.309499747,0.067128028,144031,0.041620422,0.065228426,0.02358143,1197300,1971,0.080324245,651.4733041
6037125320,26.9,0.064510132,0.010782673,0.049451571,0,0.32664064,0.570180331,0.304288499,0.372745864,0.200966722,0.096672244,0.091094999,0.17791411,0.1137509,34681,0.06010116,0.27198364,0.029411765,395300,1986,0.950389794,8508.19501
6037123010,35.5,0.02374337,0,0.010103562,0.004041425,0.847183632,0.463500884,0.416502947,0.2073756,0.09699419,0.15736297,0.114170245,0.140692094,0.409206081,32768,0.046578493,0.31100964,0.174077578,435300,1958,0.667928098,3898.80249
6037134720,25.8,0.061332161,0,0.158056716,0,0.502088371,0.497471972,0.42703694,0.224005276,0.145526489,0.124642779,0.131677292,0.17234557,0.235558408,63510,0.108235294,0.144207518,0.056346749,491000,1971,0.504643963,4598.419211
6037131800,26.5,0.06757857,0.004559518,0.121641426,0,0.584595343,0.491939424,0.45895746,0.211203387,0.134994301,0.152743853,0.109754112,0.172936004,0.263554583,61758,0.054811982,0.132714542,0.081374322,454200,1962,0.602772755,4669.323185
6037224310,35.6,0.015108207,0,0.030624745,0,0.926908942,0.441812985,0.350029121,0.147407105,0.185381788,0.11923234,0.066557779,0.11882401,0.521229868,31094,0.057639524,0.430045398,0.151840491,531300,1941,0.941717791,13551.95006
6037113231,22.6,0.131188119,0,0.116749175,0,0.104785479,0.544141914,0.617793241,0.10519802,0.092409241,0.158828383,0.159240924,0.264026403,0.051044084,105208,0.088091354,0.0330033,0.010752688,655000,1967,0.204301075,585.7647848
6037143602,21.9,0.03313253,0,0.089931153,0,0.051419966,0.525172117,0.458158479,0.114672978,0.158777969,0.186101549,0.117900172,0.26979346,0.038613081,84336,0.107357357,0.079880295,0.006772009,729500,1971,0.503386005,3815.089632
6037186100,21.7,0.02647293,0.011942675,0.280055732,0,0.336584395,0.489450637,0.468816192,0.155254777,0.16102707,0.158638535,0.136942675,0.21656051,0.099973126,92738,0.049107143,0.054947243,0.008583691,685400,1948,0.337982833,3730.739242
6037293307,29.6,0.073667712,0,0.134404389,0,0.695141066,0.501959248,0.47761194,0.218260188,0.190438871,0.117163009,0.159482759,0.135188088,0.359150889,50735,0.068666667,0.239811912,0.096982759,321700,1979,0.770474138,7538.631053
6037209810,34.1,0.051349325,0,0.130434783,0,0.681034483,0.524362819,0.320711679,0.162293853,0.158170915,0.124062969,0.092203898,0.255247376,0.453650958,27399,0.128224583,0.341248901,0.223593964,572400,1939,0.962962963,17814.93303
6037117404,26.1,0.016705435,0.002114612,0.11122859,0,0.44343413,0.459928103,0.428824721,0.194967224,0.115669275,0.155635441,0.153309368,0.189257771,0.133273165,85448,0.097705403,0.16047802,0.04454343,519800,1960,0.323682257,2679.244062
6037123203,32.7,0.09742268,0,0.002061856,0.018556701,0.768041237,0.508505155,0.403469322,0.243814433,0.116752577,0.153092784,0.103350515,0.108247423,0.399241147,39454,0.079400333,0.264690722,0.248021108,568300,1968,0.89182058,6605.649533
6037237600,36.5,0.212455151,0.011532547,0.010507432,0,0.772424398,0.462327012,0.402291105,0.176832394,0.145053819,0.112762686,0.124295233,0.150691953,0.381540997,32438,0.070067265,0.287801128,0.240336134,284900,1955,0.735294118,7749.536259
6037204410,33.3,0.00216544,0,0.017323517,0.003897791,0.960155912,0.491554786,0.343896714,0.128194023,0.16414032,0.13728887,0.115634474,0.126461672,0.530094271,41932,0.022727273,0.390713973,0.253611557,410000,1939,0.886035313,7781.458628
6037296220,34,0.177979569,0.004086266,0.065834279,0,0.661520999,0.401135074,0.311480273,0.184335982,0.143019296,0.09262202,0.09784336,0.179341657,0.320747218,27066,0.072283151,0.461975028,0.247272727,348600,1969,0.935151515,8216.367452
6037228500,34.7,0.154041887,0.007242122,0.008220787,0,0.839694656,0.542571932,0.311047271,0.211391662,0.139166177,0.155999217,0.112350754,0.079859072,0.574367622,33259,0.065397351,0.353680079,0.244845361,342900,1951,0.738831615,11386.5314
6037183810,31.2,0.013617794,0.054925102,0.057194734,0,0.808669995,0.476395824,0.416135292,0.237176577,0.198592828,0.146391285,0.068542896,0.114389469,0.371764706,47350,0.107717042,0.295800227,0.111682586,529900,1956,0.884643644,9689.841501
6037131400,26.1,0.064752692,0.008893743,0.204244032,0,0.451864565,0.507255422,0.484041549,0.168356998,0.133874239,0.175066313,0.134654392,0.186768607,0.185383244,65255,0.060614604,0.166454488,0.080269291,419600,1971,0.522009322,5790.567402
6037131600,26.7,0.005313093,0.012523719,0.140986717,0,0.586148008,0.483681214,0.436223332,0.191271347,0.10740038,0.187476281,0.089563567,0.216698292,0.319214586,68214,0.073990185,0.10918775,0.070412518,488000,1957,0.332859175,2406.118133
6037131900,26.4,0.052446103,0.002280265,0.050995025,0,0.474917081,0.525912106,0.514053254,0.143864013,0.166666667,0.173300166,0.137437811,0.181177446,0.150337838,75255,0.095132743,0.103763776,0.023044693,465000,1955,0.284217877,3660.674311
6037262303,19.7,0,0.012860728,0.049247177,0,0.037954831,0.460163112,0.696119862,0.059598494,0.056775408,0.154956085,0.15119197,0.33782936,0.014847162,250000,0.046197584,0.038268507,0.00630063,2000000,1954,0.058505851,1219.852837
6037191410,31.1,0.049067315,0,0.143755069,0.004460665,0.642944039,0.553325223,0.327272727,0.198905109,0.177007299,0.155515004,0.104420114,0.128548256,0.310044978,31822,0.066314996,0.294653958,0.168471721,632800,1957,0.981347774,15846.03769
6037234800,33.1,0.546317606,0.01726122,0.003164557,0,0.408515535,0.447065593,0.382033564,0.251726122,0.103855006,0.134637514,0.153912543,0.20023015,0.199523052,57646,0.078560568,0.142980437,0.099588477,349500,1941,0.438683128,5315.748747
6037141600,21,0.00783848,0.006413302,0.076484561,0,0.085985748,0.481710214,0.617731721,0.0695962,0.114251781,0.138954869,0.172921615,0.284085511,0.033685601,195071,0.127438231,0.021615202,0,1214300,1956,0.111590629,1094.194273
